encoder,layer,query_program,target_program,map,n_queries
OMARRQ-multifeature-25hz,20,73,60,0.43150943517684937,80
OMARRQ-multifeature-25hz,20,73,73,0.0,0
OMARRQ-multifeature-25hz,21,-1,-1,0.029903540387749672,1714
OMARRQ-multifeature-25hz,21,0,0,0.13492637872695923,12
OMARRQ-multifeature-25hz,21,0,48,0.2984880805015564,680
OMARRQ-multifeature-25hz,21,0,56,0.5981602072715759,22
OMARRQ-multifeature-25hz,21,0,60,0.41224274039268494,268
OMARRQ-multifeature-25hz,21,0,73,0.5557313561439514,86
OMARRQ-multifeature-25hz,21,48,0,0.35337287187576294,676
OMARRQ-multifeature-25hz,21,48,48,0.10627879947423935,4
OMARRQ-multifeature-25hz,21,48,56,0.7238757014274597,18
OMARRQ-multifeature-25hz,21,48,60,0.490215003490448,264
OMARRQ-multifeature-25hz,21,48,73,0.5614900588989258,82
OMARRQ-multifeature-25hz,21,56,0,0.10276470333337784,16
OMARRQ-multifeature-25hz,21,56,48,0.06402382254600525,16
OMARRQ-multifeature-25hz,21,56,56,0.0,0
OMARRQ-multifeature-25hz,21,56,60,0.14436732232570648,16
OMARRQ-multifeature-25hz,21,56,73,0.42702800035476685,16
OMARRQ-multifeature-25hz,21,60,0,0.22737494111061096,262
OMARRQ-multifeature-25hz,21,60,48,0.3098970651626587,262
OMARRQ-multifeature-25hz,21,60,56,0.6075521111488342,16
OMARRQ-multifeature-25hz,21,60,60,0.0,0
OMARRQ-multifeature-25hz,21,60,73,0.5702754259109497,80
OMARRQ-multifeature-25hz,21,73,0,0.18381306529045105,80
OMARRQ-multifeature-25hz,21,73,48,0.1835814267396927,80
OMARRQ-multifeature-25hz,21,73,56,0.617001473903656,16
OMARRQ-multifeature-25hz,21,73,60,0.35801905393600464,80
OMARRQ-multifeature-25hz,21,73,73,0.0,0
OMARRQ-multifeature-25hz,22,-1,-1,0.020422980189323425,1714
OMARRQ-multifeature-25hz,22,0,0,0.11337196081876755,12
OMARRQ-multifeature-25hz,22,0,48,0.22778812050819397,680
OMARRQ-multifeature-25hz,22,0,56,0.4862193167209625,22
OMARRQ-multifeature-25hz,22,0,60,0.34378644824028015,268
OMARRQ-multifeature-25hz,22,0,73,0.5046496391296387,86
OMARRQ-multifeature-25hz,22,48,0,0.279987096786499,676
OMARRQ-multifeature-25hz,22,48,48,0.08268849551677704,4
OMARRQ-multifeature-25hz,22,48,56,0.5814393162727356,18
OMARRQ-multifeature-25hz,22,48,60,0.43098965287208557,264
OMARRQ-multifeature-25hz,22,48,73,0.5261402726173401,82
OMARRQ-multifeature-25hz,22,56,0,0.11304929107427597,16
OMARRQ-multifeature-25hz,22,56,48,0.05641787499189377,16
OMARRQ-multifeature-25hz,22,56,56,0.0,0
OMARRQ-multifeature-25hz,22,56,60,0.13909874856472015,16
OMARRQ-multifeature-25hz,22,56,73,0.4076215326786041,16
OMARRQ-multifeature-25hz,22,60,0,0.200388103723526,262
OMARRQ-multifeature-25hz,22,60,48,0.2691790759563446,262
OMARRQ-multifeature-25hz,22,60,56,0.5882812738418579,16
OMARRQ-multifeature-25hz,22,60,60,0.0,0
OMARRQ-multifeature-25hz,22,60,73,0.512166440486908,80
OMARRQ-multifeature-25hz,22,73,0,0.18979370594024658,80
OMARRQ-multifeature-25hz,22,73,48,0.1797865778207779,80
OMARRQ-multifeature-25hz,22,73,56,0.5805431604385376,16
OMARRQ-multifeature-25hz,22,73,60,0.33525174856185913,80
OMARRQ-multifeature-25hz,22,73,73,0.0,0
OMARRQ-multifeature-25hz,23,-1,-1,0.01266036368906498,1714
OMARRQ-multifeature-25hz,23,0,0,0.10186312347650528,12
OMARRQ-multifeature-25hz,23,0,48,0.11964172124862671,680
OMARRQ-multifeature-25hz,23,0,56,0.3926316499710083,22
OMARRQ-multifeature-25hz,23,0,60,0.23473580181598663,268
OMARRQ-multifeature-25hz,23,0,73,0.3527377247810364,86
OMARRQ-multifeature-25hz,23,48,0,0.1938275247812271,676
OMARRQ-multifeature-25hz,23,48,48,0.06625258922576904,4
OMARRQ-multifeature-25hz,23,48,56,0.5152777433395386,18
OMARRQ-multifeature-25hz,23,48,60,0.3593810796737671,264
OMARRQ-multifeature-25hz,23,48,73,0.44679394364356995,82
OMARRQ-multifeature-25hz,23,56,0,0.0669923648238182,16
OMARRQ-multifeature-25hz,23,56,48,0.043110400438308716,16
OMARRQ-multifeature-25hz,23,56,56,0.0,0
OMARRQ-multifeature-25hz,23,56,60,0.0780547484755516,16
OMARRQ-multifeature-25hz,23,56,73,0.4389382302761078,16
OMARRQ-multifeature-25hz,23,60,0,0.15087710320949554,262
OMARRQ-multifeature-25hz,23,60,48,0.191463902592659,262
OMARRQ-multifeature-25hz,23,60,56,0.5351833701133728,16
OMARRQ-multifeature-25hz,23,60,60,0.0,0
OMARRQ-multifeature-25hz,23,60,73,0.45462465286254883,80
OMARRQ-multifeature-25hz,23,73,0,0.11901799589395523,80
OMARRQ-multifeature-25hz,23,73,48,0.11744421720504761,80
OMARRQ-multifeature-25hz,23,73,56,0.5543155074119568,16
OMARRQ-multifeature-25hz,23,73,60,0.2716090679168701,80
OMARRQ-multifeature-25hz,23,73,73,0.0,0
